day,month,year,location,total_cases,total_vaccinations,new_cases
02,10,2020,Venezuela,76820.0,0.0,791.0
02,10,2021,Argentina,5259352.0,52339299.0,886.0
02,10,2021,Bolivia,500823.0,0.0,0.0
02,10,2021,Brazil,21459117.0,0.0,13466.0
02,10,2021,Chile,1655884.0,0.0,813.0
02,10,2021,Colombia,4960641.0,0.0,1497.0
02,10,2021,Ecuador,509238.0,0.0,0.0
02,10,2021,Guyana,32297.0,0.0,242.0
02,10,2021,Paraguay,459997.0,0.0,30.0
02,10,2021,Peru,2177283.0,0.0,0.0
02,10,2021,Suriname,42097.0,403676.0,466.0
02,10,2021,Uruguay,389124.0,6280572.0,99.0
02,10,2021,Venezuela,370368.0,0.0,1400.0
02,11,2020,Argentina,1183131.0,0.0,9598.0
02,11,2020,Bolivia,141867.0,0.0,34.0
02,11,2020,Brazil,5554206.0,0.0,8501.0
02,11,2020,Chile,513140.0,0.0,1276.0
02,11,2020,Colombia,1093256.0,0.0,9935.0
02,11,2020,Ecuador,169562.0,0.0,368.0
02,11,2020,Guyana,4238.0,0.0,30.0
02,11,2020,Paraguay,64156.0,0.0,425.0
02,11,2020,Peru,902503.0,0.0,0.0
02,11,2020,Suriname,5212.0,0.0,2.0
02,11,2020,Uruguay,3165.0,0.0,16.0
02,11,2020,Venezuela,92705.0,0.0,380.0
02,12,2020,Argentina,1440103.0,0.0,7533.0
02,12,2020,Bolivia,144994.0,0.0,184.0
02,12,2020,Brazil,6436650.0,0.0,49863.0
02,12,2020,Chile,553898.0,0.0,1034.0
02,12,2020,Colombia,1334089.0,0.0,9297.0
02,12,2020,Ecuador,194876.0,0.0,1203.0
02,12,2020,Guyana,5449.0,0.0,26.0
02,12,2020,Paraguay,84482.0,0.0,1003.0
02,12,2020,Peru,963605.0,0.0,0.0
02,12,2020,Suriname,5320.0,0.0,1.0
02,12,2020,Uruguay,6225.0,0.0,201.0
02,12,2020,Venezuela,103067.0,0.0,446.0
03,01,2020,Argentina,0.0,0.0,0.0
03,01,2020,Peru,0.0,0.0,0.0
03,01,2021,Argentina,1640718.0,0.0,5884.0
03,01,2021,Bolivia,162661.0,0.0,606.0
03,01,2021,Brazil,7733746.0,0.0,17341.0
03,01,2021,Chile,618191.0,8656.0,2289.0
03,01,2021,Colombia,1675820.0,0.0,9412.0
03,01,2021,Ecuador,214614.0,0.0,101.0
03,01,2021,Guyana,6358.0,0.0,7.0
03,01,2021,Paraguay,109073.0,0.0,355.0
03,01,2021,Peru,1018099.0,0.0,2962.0
03,01,2021,Suriname,6393.0,0.0,50.0
03,01,2021,Uruguay,20823.0,0.0,548.0
03,01,2021,Venezuela,114230.0,0.0,147.0
03,02,2020,Argentina,0.0,0.0,0.0
03,02,2020,Peru,0.0,0.0,0.0
03,02,2021,Argentina,1952744.0,396562.0,9196.0
03,02,2021,Bolivia,222447.0,3560.0,2021.0
03,02,2021,Brazil,9339420.0,2521704.0,56002.0
03,02,2021,Chile,736645.0,251027.0,2610.0
03,02,2021,Colombia,2125622.0,0.0,11025.0
03,02,2021,Ecuador,252390.0,12358.0,1111.0
03,02,2021,Guyana,7714.0,0.0,36.0
03,02,2021,Paraguay,135229.0,0.0,747.0
03,02,2021,Peru,1158337.0,0.0,15621.0
03,02,2021,Suriname,8556.0,0.0,59.0
03,02,2021,Uruguay,43215.0,0.0,548.0
03,02,2021,Venezuela,128315.0,0.0,563.0
03,03,2020,Argentina,1.0,0.0,1.0
03,03,2020,Brazil,2.0,0.0,0.0
03,03,2020,Chile,10.0,0.0,1.0
03,03,2020,Ecuador,7.0,0.0,1.0
03,03,2020,Peru,0.0,0.0,0.0
03,03,2021,Argentina,2126531.0,1181292.0,7855.0
03,03,2021,Bolivia,251391.0,19865.0,834.0
03,03,2021,Brazil,10718630.0,9277322.0,71704.0
03,03,2021,Chile,835552.0,3993701.0,3040.0
03,03,2021,Colombia,2262646.0,191480.0,3047.0
03,03,2021,Ecuador,289472.0,77070.0,2747.0
03,03,2021,Falkland Islands,0.0,0.0,0.0
03,03,2021,Guyana,8648.0,0.0,22.0
03,03,2021,Paraguay,162871.0,1702.0,1341.0
03,03,2021,Peru,1338297.0,359177.0,0.0
03,03,2021,Suriname,8953.0,0.0,14.0
03,03,2021,Uruguay,60074.0,54448.0,903.0
03,03,2021,Venezuela,140383.0,0.0,449.0
03,04,2020,Argentina,1265.0,0.0,132.0
03,04,2020,Bolivia,132.0,0.0,9.0
03,04,2020,Brazil,9056.0,0.0,1012.0
